chip_id,process_node,transistor_count,defect_type,defect_rate,yield_status,power_efficiency,fabrication_time,has_defect
CHIP_6413,7nm,8813403,none,0.0,medium,1.834033677882037,19,0
CHIP_8084,5nm,11368949,etching,0.05086423723022831,low,1.18735033410974,100,1
CHIP_6281,10nm,10142500,etching,0.010571856097370958,medium,0.32264598019604,54,1
CHIP_9722,5nm,5342831,none,0.0,high,1.3765647225961644,30,0
CHIP_4094,5nm,6949960,none,0.0,low,1.800864684323103,19,0
CHIP_1646,5nm,5675463,lithography,0.019080684351624574,low,1.022305762271536,94,1
CHIP_5963,7nm,1662105,etching,0.08835004462585049,high,1.0898004520726852,52,1
CHIP_3249,10nm,5047933,lithography,0.09426720397762242,high,1.2268144043267795,41,1
CHIP_7232,3nm,7293367,none,0.0,high,1.1659286938704487,23,0
CHIP_2521,10nm,7857595,doping,0.027877395961485085,medium,1.008260632883007,47,1
CHIP_6191,3nm,3232723,lithography,0.020832249258925163,medium,1.1887704009251152,62,1
CHIP_8831,5nm,4528709,none,0.0,high,1.6996868197647128,33,0
CHIP_7558,3nm,8666411,none,0.0,high,0.510883391425339,36,0
CHIP_5926,7nm,6546381,etching,0.0852881171247177,medium,1.4351287172538771,81,1
CHIP_6296,3nm,11412448,doping,0.08883476348536112,high,1.4415709730765325,57,1
CHIP_3297,5nm,14717261,lithography,0.02596225470909575,high,0.4535379634972394,49,1
CHIP_7089,3nm,2026454,none,0.0,low,1.7035704092289388,28,0
CHIP_3480,5nm,8033665,none,0.0,high,0.7619562216433686,43,0
CHIP_7114,7nm,2335286,lithography,0.012698211407512316,high,0.6672777808039274,80,1
CHIP_1560,7nm,1477784,none,0.0,high,0.9973730708863238,40,0
CHIP_2640,10nm,1280131,doping,0.07862520652909333,low,0.930245520201983,50,1
CHIP_8609,7nm,4236280,none,0.047789459071585806,high,0.4348927077835535,70,1
CHIP_6102,10nm,3254948,none,0.0,low,1.7141376804954025,10,0
CHIP_6989,10nm,5309422,none,0.0,high,0.9843146874350412,44,0
CHIP_3336,10nm,8767840,lithography,0.02132496788902581,low,0.45576913480860715,100,1
CHIP_5092,3nm,12968579,none,0.0745541260864248,medium,1.364301508203279,46,1
CHIP_9468,7nm,3597522,etching,0.039576318293373595,medium,1.1020276360879957,73,1
CHIP_1560,5nm,6501987,none,0.0,medium,1.0621560476109588,19,0
CHIP_1558,3nm,4320146,none,0.0,high,0.5214825959088778,50,0
CHIP_4076,5nm,7156588,etching,0.01105412596082542,medium,0.8806138323934116,62,1
CHIP_8206,10nm,4604353,none,0.0,medium,1.4319688409135263,44,0
CHIP_8984,7nm,11496802,etching,0.04035291321353401,high,0.6063413084237246,91,1
CHIP_7988,3nm,6744099,none,0.0,low,0.8942950188716996,33,0
CHIP_5844,5nm,2086848,lithography,0.09775790960467615,high,0.44433329299507823,85,1
CHIP_3991,7nm,5651115,doping,0.04925476968137077,high,1.4595510619905665,72,1
CHIP_4255,5nm,3377472,none,0.0,low,0.8327856374075043,11,0
CHIP_6941,5nm,9901345,none,0.0,low,0.5704928316204992,44,0
CHIP_4707,5nm,6782599,lithography,0.019012426594165868,high,1.0618888077227409,94,1
CHIP_9548,10nm,14899803,lithography,0.03505792419911992,medium,0.6557957177439844,97,1
CHIP_1005,10nm,8851806,none,0.0,medium,0.7041798165613521,29,0
CHIP_1970,7nm,12383990,etching,0.028787931971808477,low,1.035740720575913,44,1
CHIP_7410,5nm,3412422,none,0.0,medium,1.7336618769197123,25,0
CHIP_5525,10nm,7059885,lithography,0.03237159717894802,medium,0.38463796579514486,100,1
CHIP_6365,10nm,2571506,lithography,0.02852479822862388,high,1.106685682613882,88,1
CHIP_8180,3nm,9234558,etching,0.05718168608274384,low,1.0181357992092608,54,1
CHIP_5458,3nm,8623020,none,0.0,high,0.605604099633845,31,0
CHIP_8983,10nm,14558928,etching,0.02015538153365888,medium,0.8110926889030208,50,1
CHIP_6940,5nm,9771788,none,0.0,high,0.6328594349057074,48,0
CHIP_5590,10nm,14537649,doping,0.047950670608123594,low,0.42622811673731115,89,1
CHIP_6843,7nm,9519865,none,0.0,medium,1.129468038681654,26,0
CHIP_5354,3nm,2196696,doping,0.0318469797277493,medium,0.5656657629408041,67,1
CHIP_2766,10nm,9906494,doping,0.06459650499155381,low,0.7591046694704999,78,1
CHIP_7911,3nm,2470875,lithography,0.04246307449199994,low,1.1511663517694735,78,1
CHIP_9564,3nm,6826801,none,0.0,low,1.6822045271126003,39,0
CHIP_1395,10nm,14142572,doping,0.07021615290438621,high,0.5592474421882331,51,1
CHIP_5153,3nm,5903591,none,0.0,medium,1.7028428691816468,39,0
CHIP_6316,7nm,6911929,none,0.0,high,0.9149487142936176,13,0
CHIP_6273,7nm,3694288,none,0.0,high,1.3377166476563613,45,0
CHIP_6763,7nm,3886654,none,0.0,medium,1.7849695394434346,31,0
CHIP_6126,7nm,14402995,etching,0.01911683508958979,low,0.40851898169027323,65,1
CHIP_6744,5nm,7420579,none,0.0,high,0.8970205879506765,41,0
CHIP_1260,10nm,7064346,none,0.0,high,1.938962502426019,30,0
CHIP_9818,5nm,10261770,etching,0.09179472934865009,low,1.0707692881865973,58,1
CHIP_7629,10nm,10876221,none,0.027875765103122077,high,1.1539986812886838,98,1
CHIP_7311,5nm,6707004,none,0.0,low,1.030699477308505,18,0
CHIP_5028,7nm,10791480,none,0.03914526671133563,high,0.831043265695578,42,1
CHIP_4700,7nm,942233,doping,0.0302021742239022,low,1.4799147536066934,55,1
CHIP_8917,5nm,3439016,none,0.0,high,0.94518970225394,11,0
CHIP_7547,10nm,4225237,none,0.0,medium,0.779087064950594,43,0
CHIP_4845,7nm,7106385,none,0.0,medium,1.1469720531653071,33,0
CHIP_9819,7nm,2292524,none,0.0,low,0.7017392030544118,25,0
CHIP_4732,3nm,13657004,doping,0.05818239225606345,high,1.2687042816844023,78,1
CHIP_8540,5nm,8806211,none,0.0,medium,1.361388729921878,13,0
CHIP_1362,10nm,8317957,none,0.0,high,1.929746016812942,20,0
CHIP_2044,3nm,6831812,none,0.0,medium,1.8013657224138342,19,0
CHIP_9041,3nm,5632027,none,0.0,low,0.8780181104021272,11,0
CHIP_9821,5nm,7647905,none,0.0,high,1.4927012412113516,29,0
CHIP_7670,7nm,4901782,none,0.0,low,1.697624518081196,42,0
CHIP_2960,7nm,14974275,none,0.09737996701049433,high,1.1545364566546645,62,1
CHIP_3938,3nm,9388098,doping,0.07573423083505519,low,0.5335427574706034,78,1
CHIP_7611,3nm,11395241,doping,0.07558004066910601,medium,0.406926871187938,100,1
CHIP_3998,10nm,7396996,none,0.0,low,1.2116113432330209,31,0
CHIP_5268,7nm,6458544,lithography,0.07365366562256574,medium,0.8996181883579595,51,1
CHIP_2336,5nm,4802391,none,0.0,medium,1.9784540345582209,50,0
CHIP_1997,10nm,2577526,none,0.0,low,0.8866517397061073,48,0
CHIP_7303,7nm,2102061,lithography,0.010155600955515928,low,0.31509417597646433,60,1
CHIP_9162,3nm,7288704,none,0.0,high,1.9335675519599722,22,0
CHIP_3898,5nm,6292299,none,0.0884887385479085,high,1.0196619663313176,76,1
CHIP_1497,5nm,9511563,none,0.0,high,1.7215422110892322,38,0
CHIP_9494,3nm,14042649,etching,0.09415292602947939,high,0.7188648255142455,51,1
CHIP_8449,3nm,8849199,lithography,0.06431530329564762,low,1.4039989680415095,100,1
CHIP_5034,10nm,2952559,none,0.0,low,1.331692767129804,31,0
CHIP_1681,5nm,5017327,none,0.0,medium,0.7825102783075044,35,0
CHIP_2618,3nm,9060167,none,0.0,low,1.5614561522894896,47,0
CHIP_3219,7nm,9347254,doping,0.07812311238925383,low,0.5411185051431795,60,1
CHIP_7177,5nm,5915038,none,0.0,low,1.139478799748101,37,0
CHIP_6011,10nm,899870,doping,0.01938866517645347,low,0.8809253866344382,64,1
CHIP_2461,7nm,1924685,none,0.0,low,1.7468858030620873,22,0
CHIP_1773,5nm,6262234,none,0.0,low,0.5719340466070041,11,0
CHIP_8107,10nm,4158126,none,0.0,medium,1.9462806679803544,13,0
CHIP_4630,7nm,11927521,none,0.09195958911854316,high,0.8486805076893953,51,1
CHIP_1255,3nm,4415979,none,0.0,medium,0.8101054121309369,50,0
CHIP_6419,10nm,3956607,none,0.09318810124799425,high,1.3852749577795331,82,1
CHIP_5033,10nm,14367580,lithography,0.04346053997116188,medium,0.35370814343627377,49,1
CHIP_7704,10nm,6196562,none,0.0,high,1.9104091884048398,27,0
CHIP_5152,10nm,14316958,doping,0.04394185859730692,high,1.2800695697595954,71,1
CHIP_2874,10nm,1201276,doping,0.0215999422197541,low,0.5675695097791345,80,1
CHIP_5202,5nm,13773966,doping,0.015985028345154743,low,0.6928542777958517,100,1
CHIP_5284,7nm,9996951,none,0.0,medium,0.9270572385434965,46,0
CHIP_3082,3nm,7125427,lithography,0.09551881669301746,low,1.315745155495112,52,1
CHIP_2369,10nm,8533263,none,0.020026596341863698,high,1.2997136806374536,51,1
CHIP_1672,5nm,7814004,etching,0.04942977053263165,high,0.8304285818070303,89,1
CHIP_5109,5nm,12661974,etching,0.013938210764468618,high,1.4383072985951053,61,1
CHIP_5780,7nm,8251668,lithography,0.09114065332690005,high,0.7695742372873515,49,1
CHIP_8217,5nm,3586389,lithography,0.04022997661844715,low,0.8266459109661848,95,1
CHIP_1929,5nm,10594180,etching,0.06011678184940532,high,0.9565480288640547,60,1
CHIP_7068,3nm,7377386,none,0.06567276026936934,high,1.1688952350568822,60,1
CHIP_7349,5nm,2241350,lithography,0.010531144695797596,high,0.9752539878346103,92,1
CHIP_8805,5nm,13287195,none,0.0607274882428529,high,0.3237520305710669,92,1
CHIP_9037,7nm,7488875,none,0.0,medium,1.865361620650471,25,0
CHIP_8441,7nm,8633369,none,0.0,medium,1.8791397835900272,19,0
CHIP_7364,5nm,3422754,none,0.0,medium,1.4556398212646529,21,0
CHIP_3359,5nm,7175325,none,0.0,low,0.5314056884318952,29,0
CHIP_4409,10nm,7384890,lithography,0.09887404312342991,high,1.3081624176487319,62,1
CHIP_7364,10nm,8008273,none,0.0,medium,1.6001739366238392,38,0
CHIP_9682,7nm,6667365,none,0.0,medium,1.4980601377660379,18,0
CHIP_6954,5nm,4139973,lithography,0.061154793407873616,low,1.0911911736499587,79,1
CHIP_3315,10nm,7288379,none,0.0,low,0.9603484743853696,35,0
CHIP_7752,3nm,8588667,none,0.0,medium,1.8570140954057264,49,0
CHIP_9478,5nm,4143644,etching,0.05965237662265613,high,1.0915817533519012,99,1
CHIP_3823,5nm,8431976,none,0.0,high,1.540954413337111,34,0
CHIP_3468,5nm,7742368,none,0.0,low,1.672788368174845,22,0
CHIP_8973,7nm,8861463,none,0.0,high,1.8020451486684272,18,0
CHIP_1864,3nm,2628473,none,0.0,high,0.6286250876799158,10,0
CHIP_4489,3nm,6256199,none,0.0,medium,0.8045106054497991,19,0
CHIP_8317,3nm,7089123,none,0.0,low,1.863868407705799,47,0
CHIP_3618,7nm,3939670,none,0.0,medium,0.9548607181925268,45,0
CHIP_8693,5nm,7465663,none,0.057907466232186816,low,0.7916158690298833,75,1
CHIP_2590,5nm,2901872,none,0.0,low,1.9181027279791938,38,0
CHIP_6937,5nm,6891266,doping,0.04414327787547711,high,1.2205657126303384,77,1
CHIP_6633,5nm,8505009,none,0.0,high,1.9554450604144522,46,0
CHIP_5916,3nm,7207035,none,0.0,high,0.7658532053412132,49,0
CHIP_6254,5nm,2861798,none,0.0,low,0.7956977407810291,50,0
CHIP_1261,3nm,6951077,none,0.0,low,1.9753563754184282,41,0
CHIP_9526,5nm,7127307,none,0.0,medium,0.7880347204963429,27,0
CHIP_8355,10nm,5844676,lithography,0.014680996302116361,high,1.1406178621050964,56,1
CHIP_2314,7nm,1678734,none,0.0,medium,1.6249964348423855,39,0
CHIP_1314,3nm,3191940,none,0.0,low,0.5160168193426868,46,0
CHIP_5428,10nm,4349443,none,0.0,medium,1.070025399942664,12,0
CHIP_7671,7nm,7153780,none,0.0,low,1.7804399914330213,37,0
CHIP_9008,5nm,6808928,none,0.0,low,0.892381905232176,22,0
CHIP_6220,7nm,2397644,none,0.0,medium,1.8781641722300044,15,0
CHIP_7117,3nm,14102213,lithography,0.08256039886612969,high,0.5915532327391024,51,1
CHIP_6589,5nm,10095037,lithography,0.08009890100259212,high,0.3115742926875393,40,1
CHIP_2998,5nm,10277005,doping,0.06679026252482928,medium,1.2433579593742317,46,1
CHIP_8093,5nm,3847412,none,0.026701732711891454,low,1.4416703053556614,40,1
CHIP_4232,5nm,1338837,none,0.04482108539966081,low,0.9352001773652903,70,1
CHIP_2003,5nm,8872045,none,0.0,medium,1.5973471143412514,47,0
CHIP_5313,5nm,9515853,none,0.0,high,0.6193374489529159,22,0
CHIP_6265,5nm,12243497,none,0.07325812852792432,high,0.525838218811584,94,1
CHIP_7988,5nm,7121429,etching,0.06413985682357384,low,1.068713971543935,53,1
CHIP_5611,7nm,5039461,none,0.0,low,0.5104746034910026,26,0
CHIP_8046,3nm,1533804,none,0.0544530743433542,low,0.3724847729788307,88,1
CHIP_2079,10nm,701308,none,0.038655824310574495,medium,1.1376911730862926,78,1
CHIP_7069,7nm,8562950,none,0.0,medium,1.613288970414162,40,0
CHIP_4737,7nm,9205525,none,0.0,medium,1.3188753500479917,22,0
CHIP_7606,3nm,12090784,etching,0.04687591576460774,medium,0.6892413311312736,90,1
CHIP_7874,10nm,8586261,none,0.0,high,0.7131243356078028,34,0
CHIP_1228,5nm,13724897,etching,0.044331161596466544,low,0.4792607134528599,63,1
CHIP_2553,5nm,3534008,none,0.0,low,1.919064400910321,23,0
CHIP_3593,10nm,8423681,lithography,0.03438010737566925,high,0.3260168060420968,65,1
CHIP_8091,7nm,4820831,none,0.0,high,1.2298021570610813,41,0
CHIP_2096,5nm,9176244,none,0.0,low,0.5896406250451065,16,0
CHIP_4545,10nm,5854015,none,0.0,high,0.8527286296944621,41,0
CHIP_6089,10nm,1217560,none,0.0,medium,1.447262907310602,31,0
CHIP_3099,3nm,3171442,none,0.0,low,0.9228456840786774,33,0
CHIP_5032,10nm,2059061,none,0.0,high,1.170617312602794,36,0
CHIP_8801,7nm,12047452,lithography,0.09191315113357186,medium,1.0606457136488368,97,1
CHIP_6272,7nm,6554277,none,0.0,low,0.7915666576682308,18,0
CHIP_9371,5nm,14145277,lithography,0.05397291280848401,medium,1.3686684610193725,60,1
CHIP_5358,10nm,13086138,lithography,0.06612462974301685,high,0.9350826724553745,69,1
CHIP_1967,10nm,7036008,lithography,0.08121534212898546,medium,1.154289142576605,63,1
CHIP_8906,5nm,4746911,none,0.0,low,0.5045798420222221,32,0
CHIP_4083,7nm,5869307,doping,0.09867561122980077,low,1.359856202032955,52,1
CHIP_5627,7nm,12804744,none,0.07619453929088602,high,0.928202630271153,72,1
CHIP_1472,10nm,7596616,none,0.036835931193000895,high,0.4728715207824412,41,1
CHIP_8318,3nm,7184612,none,0.0,medium,1.6636953567319357,19,0
CHIP_8470,5nm,8451420,none,0.0,medium,0.6616173081498925,27,0
CHIP_6288,5nm,8605673,none,0.0,medium,0.744351639447514,18,0
CHIP_7144,3nm,1379520,etching,0.059731761015498167,medium,0.47010340972485,93,1
CHIP_1565,10nm,11343589,etching,0.045598392829446936,medium,1.0356984690076707,88,1
CHIP_9137,7nm,1660711,none,0.0,low,0.5837887755346671,18,0
CHIP_2505,3nm,2847324,lithography,0.01920278956778536,high,1.4281473462032122,55,1
CHIP_9068,7nm,6673350,none,0.0,high,1.118962682898042,14,0
CHIP_3539,3nm,9802658,none,0.0,medium,1.462728062157281,35,0
CHIP_1396,5nm,8024550,lithography,0.020372423296040044,medium,0.5728753856354836,43,1
CHIP_3255,5nm,8531139,none,0.013795828817114832,high,1.4399592264231806,95,1
CHIP_9359,7nm,7501595,none,0.0,low,1.505394504172453,11,0
CHIP_2113,10nm,1394484,none,0.0,low,1.5721132609671884,36,0
CHIP_2320,5nm,10392998,none,0.028795294841047668,low,0.8897580564661536,62,1
CHIP_5610,5nm,7663599,none,0.0,high,0.7283837780680134,10,0
CHIP_5198,7nm,9571137,none,0.0,medium,0.7397949826138728,22,0
CHIP_8399,5nm,6487124,none,0.0,medium,1.0889486609306296,28,0
CHIP_2748,10nm,10622832,doping,0.0284131055074549,high,0.34999210584865853,91,1
CHIP_5970,5nm,13246645,etching,0.084963672847133,low,0.5572109152673377,77,1
CHIP_5134,10nm,1912136,none,0.0,low,1.4391764502578606,46,0
CHIP_9185,3nm,5699285,none,0.029478119944504257,high,1.3324296116882444,53,1
CHIP_9055,7nm,8682024,none,0.0,medium,1.402719468852788,20,0
CHIP_1511,7nm,5169447,none,0.0,high,1.4245554705030647,10,0
CHIP_2593,3nm,5100838,none,0.037310189456160776,medium,1.1744978746900936,50,1
CHIP_5587,7nm,4112279,lithography,0.0973846178359159,low,1.3517335686637846,44,1
CHIP_3323,3nm,5990717,none,0.0,high,1.8477825498589482,29,0
CHIP_8807,10nm,4433725,none,0.0,high,1.8791095387567927,11,0
CHIP_5475,3nm,2388892,none,0.07523281269619057,medium,1.3437501479963063,77,1
CHIP_4530,3nm,9048449,none,0.0,high,1.597151033861207,19,0
CHIP_7757,10nm,11875275,doping,0.012690830330137194,medium,0.8189850285391618,69,1
CHIP_8850,3nm,10176438,none,0.06909490246825607,medium,1.1518820936820084,86,1
CHIP_1031,7nm,909580,etching,0.09668706475555332,high,0.581782201138215,68,1
CHIP_5694,10nm,9877530,doping,0.08127673954395115,low,1.3181478805171785,43,1
CHIP_3685,3nm,7162223,none,0.0,medium,1.7310713023596462,44,0
CHIP_7668,7nm,3444368,none,0.0,medium,1.6027924340886717,32,0
CHIP_9102,10nm,6742968,doping,0.09851615124396489,medium,0.47715982330644857,83,1
CHIP_6452,7nm,8242914,none,0.0,high,1.403227842448655,18,0
CHIP_1700,10nm,8562644,none,0.0,low,1.792699940655429,20,0
CHIP_3285,5nm,6731933,none,0.0,low,1.4490461703242334,20,0
CHIP_2700,10nm,1871426,doping,0.08926507137767371,low,0.9527960840640521,73,1
CHIP_9014,7nm,9734994,lithography,0.07657401375778325,low,1.1517035614346645,61,1
CHIP_7435,7nm,12778484,etching,0.05936056371274238,medium,0.9277452318986523,92,1
CHIP_8432,7nm,13079998,doping,0.07190208478004408,high,0.5709777799886704,81,1
CHIP_3365,5nm,12515873,none,0.09038651817607476,low,1.259922249088891,71,1
CHIP_4129,7nm,4557290,doping,0.037257184567085475,high,0.9503602591596418,46,1
CHIP_2168,3nm,1021728,etching,0.020896798138602568,high,1.2931879232174261,83,1
CHIP_5918,7nm,8093357,none,0.047972577475299795,medium,1.0939020610123944,40,1
CHIP_8838,10nm,7290045,none,0.0,high,0.955679913183941,49,0
CHIP_7287,10nm,1028784,doping,0.038766866264005946,high,0.6069386127647594,70,1
CHIP_7225,10nm,12052642,etching,0.09542100785242476,low,0.8883701562402098,41,1
CHIP_2540,10nm,13234736,none,0.05273846076946016,low,0.41045860722331406,55,1
CHIP_1562,10nm,6660342,none,0.0,high,1.4054131021797684,40,0
CHIP_1168,7nm,8569862,none,0.0,high,1.4205758803778188,16,0
CHIP_7359,3nm,8994212,doping,0.016218964794177816,high,0.8558159733540518,84,1
CHIP_5806,7nm,10325762,none,0.07283949052174589,medium,0.5087024143540418,68,1
CHIP_2258,3nm,5370201,etching,0.04840584419571393,low,0.4857554283907839,93,1
CHIP_3893,10nm,8657878,lithography,0.010512324980328456,low,1.2681631891775564,97,1
CHIP_9083,3nm,6071360,none,0.0,high,0.8351339735843658,47,0
CHIP_1387,10nm,14063011,none,0.019138394853465218,high,0.458398807707635,100,1
CHIP_7034,10nm,7151796,none,0.0,low,1.1449601913303613,43,0
CHIP_2067,10nm,8446662,none,0.03510119854857177,low,1.1424573131405285,44,1
CHIP_3253,7nm,11651854,etching,0.05271629643529228,low,1.4031293413928028,98,1
CHIP_9944,3nm,3217830,none,0.06133785617955897,low,0.5358204553672861,82,1
CHIP_7770,7nm,9017491,none,0.0,high,1.9562980620935353,21,0
CHIP_1183,3nm,4396479,lithography,0.023264850802949658,high,1.1959705773127725,65,1
CHIP_9692,3nm,9559668,none,0.0,high,0.6691288745913258,27,0
CHIP_4498,7nm,14114068,lithography,0.03875762777675576,high,1.3327028228079303,91,1
CHIP_9870,10nm,8524130,doping,0.029271024084942275,high,0.7654290457341003,80,1
CHIP_8826,5nm,11691784,lithography,0.08720610675132358,high,1.3334225692795338,44,1
CHIP_5300,5nm,4645110,doping,0.08557938528288987,medium,1.4251302590251747,92,1
CHIP_1453,3nm,8245593,none,0.0,high,1.8060030898506296,35,0
CHIP_8853,7nm,7056137,doping,0.06457928609306753,high,1.1983302078322282,48,1
CHIP_2229,5nm,5049023,none,0.0,low,1.2818877356606833,41,0
CHIP_1654,3nm,8001408,none,0.0,high,1.3425300093536374,19,0
CHIP_5972,7nm,7597931,none,0.0,medium,1.1967606393639019,31,0
CHIP_3248,7nm,8883813,none,0.0,low,1.2316812655265685,47,0
CHIP_9728,7nm,2526520,none,0.0,low,1.2345133048507568,31,0
CHIP_6129,7nm,11054905,etching,0.09407447810778474,medium,1.0133205817358306,54,1
CHIP_6488,5nm,4208920,none,0.0,medium,1.9585110244119275,22,0
CHIP_3281,7nm,5427677,none,0.0,low,1.1357721686700502,22,0
CHIP_4349,5nm,7064744,none,0.0,low,1.3141638772886604,30,0
CHIP_5047,5nm,2966470,none,0.0,low,1.5841138125525303,28,0
CHIP_8521,7nm,3571536,doping,0.04374987611254337,medium,0.8812119816277155,57,1
CHIP_7169,5nm,5273588,none,0.0,low,0.6080753682464624,17,0
CHIP_9110,3nm,2116463,none,0.0,high,1.7179867766885684,26,0
CHIP_1835,7nm,9575143,none,0.0,low,1.1307397916822508,27,0
CHIP_2956,10nm,2813267,none,0.0,medium,1.1557583442354726,30,0
CHIP_5544,5nm,2562198,etching,0.07841119790164366,high,0.34924153846956524,44,1
CHIP_1981,7nm,2637788,none,0.09331730288916887,low,0.8079166549881642,42,1
CHIP_5370,3nm,6164086,etching,0.03557692921669959,high,0.5765859981218362,79,1
CHIP_4602,5nm,3545152,none,0.0,high,1.3305653734220564,30,0
CHIP_5419,10nm,3908143,none,0.09590259860780552,high,0.9854883289973984,79,1
CHIP_4965,3nm,2605305,none,0.0,high,1.7680734031617886,24,0
CHIP_4912,5nm,3911570,none,0.0,high,0.9192060244163898,10,0
CHIP_2343,10nm,7487804,none,0.0,medium,0.8200817171355419,16,0
CHIP_7228,10nm,8424380,none,0.0,high,1.6087465832544685,34,0
CHIP_9176,7nm,3941489,doping,0.049298526056579486,low,0.7107464819140435,41,1
CHIP_7187,10nm,4447207,none,0.0,medium,0.7167736035226626,14,0
CHIP_5762,10nm,3975080,lithography,0.038279060287728116,medium,0.6289701215812473,85,1
CHIP_2059,10nm,10573638,doping,0.09645895706254869,low,1.4223186364469746,55,1
CHIP_1335,3nm,7524153,none,0.0,low,1.0177762250548665,34,0
CHIP_6705,10nm,8471356,none,0.0,medium,0.6341913577619457,26,0
CHIP_9473,7nm,6650439,etching,0.053067767577088164,high,0.5629641281394386,77,1
CHIP_3601,3nm,6899569,etching,0.014318067345499409,high,0.407967001561265,98,1
CHIP_3320,3nm,4700865,none,0.057272848217792126,medium,0.8437209977122784,58,1
CHIP_9528,7nm,4120898,none,0.0,high,1.1141965647592955,20,0
CHIP_8704,5nm,2048050,none,0.06153481445398906,low,0.511132713749197,75,1
CHIP_2262,5nm,4963537,none,0.0,high,1.7115930947811395,22,0
CHIP_3931,3nm,5013811,lithography,0.058055799239667916,medium,0.9641263851004267,63,1
CHIP_1339,5nm,4621265,none,0.039293007381161,high,1.2196195567161212,72,1
CHIP_7016,10nm,2764070,lithography,0.014351001994431168,high,1.3158445370104102,55,1
CHIP_5066,10nm,5123653,none,0.0,medium,0.7627175082662236,17,0
CHIP_9027,3nm,1625315,doping,0.022231382728007468,medium,0.8529272454580041,91,1
CHIP_6798,10nm,9808890,none,0.0,medium,1.9431573485659799,43,0
CHIP_3068,7nm,9782376,none,0.0,medium,0.750343291124171,41,0
CHIP_7268,5nm,1731734,etching,0.08577514139458385,high,1.025274904705571,66,1
CHIP_1262,7nm,7268360,none,0.0,high,0.971817770830038,22,0
CHIP_3291,10nm,13503551,lithography,0.050494639112560046,low,1.248629162538852,87,1
CHIP_8193,10nm,5101891,none,0.0,high,0.5245670665111792,24,0
CHIP_4353,10nm,7698122,none,0.0,medium,1.5693354174331355,33,0
CHIP_2659,5nm,7975966,none,0.0,high,0.8680490100502085,19,0
CHIP_8100,7nm,1891194,none,0.0,medium,1.1976341259784107,34,0
CHIP_4169,7nm,6452126,doping,0.013647197366192531,medium,0.38130678849651595,61,1
CHIP_5417,5nm,1185491,none,0.0,high,0.7189085417725635,45,0
CHIP_6472,3nm,9048104,lithography,0.06676070568634714,medium,0.328967816665995,65,1
CHIP_3020,7nm,6478510,none,0.0,medium,1.0519512971965561,43,0
CHIP_9289,10nm,8271382,none,0.0,low,0.554233882572353,45,0
CHIP_5376,5nm,14336387,doping,0.03971368558299141,low,0.8278337514232084,86,1
CHIP_1686,5nm,13286063,lithography,0.018387064155330448,medium,0.6309117918705887,54,1
CHIP_3484,7nm,703251,lithography,0.02750441013018659,low,0.5323971070431683,91,1
CHIP_1613,7nm,4533549,none,0.0,high,1.986539748306143,20,0
CHIP_9085,10nm,2108790,none,0.0,high,1.2024599229745643,20,0
CHIP_8682,3nm,11730955,doping,0.08305208005716262,medium,1.0401580249779392,63,1
CHIP_9520,7nm,6478315,none,0.0,low,0.7333974875631017,47,0
CHIP_6376,5nm,4794987,none,0.0,high,1.150810049661204,27,0
CHIP_5221,10nm,7789891,none,0.0,high,1.9281506790782457,29,0
CHIP_8607,5nm,9811591,lithography,0.08600393750155629,high,1.3568953867808888,55,1
CHIP_5900,3nm,12200123,etching,0.04713805226107778,medium,0.8031498363605696,61,1
CHIP_1932,5nm,3225382,doping,0.09536424624589747,low,0.3795847157385888,60,1
CHIP_6468,10nm,8250571,none,0.0,high,1.121334349436769,11,0
CHIP_7493,3nm,6167506,none,0.0,high,1.229779942472717,41,0
CHIP_3608,10nm,7715975,lithography,0.035782083212518905,low,1.2654354140004016,61,1
CHIP_3458,10nm,2390468,none,0.0,high,0.6231422955055934,10,0
CHIP_1034,10nm,2548789,none,0.0,low,1.4719546416985356,13,0
CHIP_6853,5nm,1548357,none,0.0,high,0.9371345451142756,33,0
CHIP_1647,3nm,3271957,etching,0.03971275649217828,high,1.4955786429303601,45,1
CHIP_5774,5nm,13746328,lithography,0.09073505219204556,medium,0.4290461653530325,77,1
CHIP_9435,7nm,2825590,none,0.05161029103811902,medium,0.48887284973380574,89,1
CHIP_3667,10nm,10675106,lithography,0.0720128824974055,high,0.7720721738233247,61,1
CHIP_7848,10nm,7018858,none,0.0,low,0.9595981384849541,35,0
CHIP_1602,7nm,11677910,etching,0.028949255657652877,medium,0.47846510144979904,49,1
CHIP_2203,3nm,10359686,none,0.02329119734235632,medium,0.4513316912888898,86,1
CHIP_8132,7nm,6367876,none,0.0,low,0.858881082966631,40,0
CHIP_1554,3nm,6075879,none,0.0,low,0.8146578173591528,40,0
CHIP_1514,5nm,7556440,none,0.0,high,1.017628465586029,13,0
CHIP_6301,10nm,4129999,none,0.0,medium,1.1952559201977713,35,0
CHIP_6157,5nm,6484609,none,0.0,low,1.950045675494349,37,0
CHIP_6481,3nm,13640027,lithography,0.09588606150861109,medium,0.41185960012877754,96,1
CHIP_4313,3nm,2854531,lithography,0.056150596993811176,medium,1.4484751338767614,98,1
CHIP_7111,10nm,1145068,none,0.06683841655005125,low,0.7115555924195821,79,1
CHIP_4304,3nm,2754850,none,0.0,medium,1.6573520432150814,42,0
CHIP_4222,5nm,6078724,etching,0.05777821894855884,low,1.4923572831495504,79,1
